Tarix (gün.ay.il);Stansiya;Gündəlik gediş sayı
2026-02-10 00:00:00,000;"Neftchilar";3585
2026-02-10 00:00:00,000;"Neftchilar";10590
2026-02-11 00:00:00,000;"Neftchilar";3796
2026-02-11 00:00:00,000;"Neftchilar";11387
2026-02-11 00:00:00,000;"Neftchilar";18666
2026-02-12 00:00:00,000;"Neftchilar";19931
2026-02-12 00:00:00,000;"Neftchilar";4014
2026-02-12 00:00:00,000;"Neftchilar";11990
2026-02-13 00:00:00,000;"Neftchilar";4457
2026-02-13 00:00:00,000;"Neftchilar";12759
2026-02-13 00:00:00,000;"Neftchilar";20453
2026-02-14 00:00:00,000;"Neftchilar";18942
2026-02-14 00:00:00,000;"Neftchilar";3955
2026-02-14 00:00:00,000;"Neftchilar";11513
2026-02-15 00:00:00,000;"Neftchilar";3035
2026-02-15 00:00:00,000;"Neftchilar";9003
2026-02-15 00:00:00,000;"Neftchilar";14648
2026-02-16 00:00:00,000;"Neftchilar";14894
2026-02-16 00:00:00,000;"Neftchilar";22904
2026-02-16 00:00:00,000;"Neftchilar";4597
2026-02-17 00:00:00,000;"Neftchilar";22910
2026-02-17 00:00:00,000;"Neftchilar";4838
2026-02-17 00:00:00,000;"Neftchilar";14893
2026-02-18 00:00:00,000;"Neftchilar";23383
2026-02-18 00:00:00,000;"Neftchilar";4789
2026-02-18 00:00:00,000;"Neftchilar";15320
2026-02-19 00:00:00,000;"Neftchilar";21722
2026-02-19 00:00:00,000;"Neftchilar";4417
2026-02-19 00:00:00,000;"Neftchilar";14114
2026-02-20 00:00:00,000;"Neftchilar";21979
2026-02-20 00:00:00,000;"Neftchilar";4474
2026-02-20 00:00:00,000;"Neftchilar";14365
2026-02-21 00:00:00,000;"Neftchilar";16894
2026-02-21 00:00:00,000;"Neftchilar";3271
2026-02-21 00:00:00,000;"Neftchilar";10654
2026-02-22 00:00:00,000;"Neftchilar";8121
2026-02-22 00:00:00,000;"Neftchilar";12939
2026-02-22 00:00:00,000;"Neftchilar";2430
2026-02-23 00:00:00,000;"Neftchilar";22025
2026-02-23 00:00:00,000;"Neftchilar";4407
2026-02-23 00:00:00,000;"Neftchilar";14942
2026-02-24 00:00:00,000;"Neftchilar";6884
2026-02-24 00:00:00,000;"Neftchilar";21379
2026-02-24 00:00:00,000;"Neftchilar";4115
2026-02-25 00:00:00,000;"Neftchilar";21190
2026-02-25 00:00:00,000;"Neftchilar";3548
2026-02-25 00:00:00,000;"Neftchilar";22417
2026-02-26 00:00:00,000;"Neftchilar";4680
2026-02-26 00:00:00,000;"Neftchilar";14380
2026-02-26 00:00:00,000;"Neftchilar";21480
2026-02-27 00:00:00,000;"Neftchilar";21130
2026-02-27 00:00:00,000;"Neftchilar";4233
2026-02-27 00:00:00,000;"Neftchilar";14378
2026-02-28 00:00:00,000;"Neftchilar";16156
2026-02-28 00:00:00,000;"Neftchilar";3197
2026-02-28 00:00:00,000;"Neftchilar";10535
2026-01-01 00:00:00,000;"Neftchilar";828
2026-01-02 00:00:00,000;"Neftchilar";699
2026-01-03 00:00:00,000;"Neftchilar";1070
2026-01-04 00:00:00,000;"Neftchilar";902
2026-01-05 00:00:00,000;"Neftchilar";1085
2026-01-06 00:00:00,000;"Neftchilar";1053
2026-01-07 00:00:00,000;"Neftchilar";1110
2026-01-08 00:00:00,000;"Neftchilar";1047
2026-01-09 00:00:00,000;"Neftchilar";1028
2026-01-10 00:00:00,000;"Neftchilar";921
2026-01-11 00:00:00,000;"Neftchilar";776
2026-01-12 00:00:00,000;"Neftchilar";977
2026-01-13 00:00:00,000;"Neftchilar";1011
2026-01-14 00:00:00,000;"Neftchilar";902
2026-01-15 00:00:00,000;"Neftchilar";1006
2026-01-16 00:00:00,000;"Neftchilar";1037
2026-01-17 00:00:00,000;"Neftchilar";892
2026-01-18 00:00:00,000;"Neftchilar";658
2026-01-19 00:00:00,000;"Neftchilar";969
2026-01-20 00:00:00,000;"Neftchilar";711
2026-01-21 00:00:00,000;"Neftchilar";1019
2026-01-22 00:00:00,000;"Neftchilar";1031
2026-01-23 00:00:00,000;"Neftchilar";1067
2026-01-24 00:00:00,000;"Neftchilar";867
2026-01-25 00:00:00,000;"Neftchilar";795
2026-01-26 00:00:00,000;"Neftchilar";991
2026-01-27 00:00:00,000;"Neftchilar";1091
2026-01-28 00:00:00,000;"Neftchilar";1048
2026-01-29 00:00:00,000;"Neftchilar";1038
2026-01-30 00:00:00,000;"Neftchilar";1182
2026-01-31 00:00:00,000;"Neftchilar";1026
2026-02-01 00:00:00,000;"Neftchilar";868
2026-02-02 00:00:00,000;"Neftchilar";1054
2026-02-03 00:00:00,000;"Neftchilar";1079
2026-02-04 00:00:00,000;"Neftchilar";928
2026-02-05 00:00:00,000;"Neftchilar";1011
2026-02-06 00:00:00,000;"Neftchilar";1058
2026-02-07 00:00:00,000;"Neftchilar";1053
2026-02-08 00:00:00,000;"Neftchilar";923
2026-02-09 00:00:00,000;"Neftchilar";1145
2026-02-10 00:00:00,000;"Neftchilar";990
2026-02-11 00:00:00,000;"Neftchilar";1052
2026-02-12 00:00:00,000;"Neftchilar";1144
2026-02-13 00:00:00,000;"Neftchilar";1102
2026-02-14 00:00:00,000;"Neftchilar";1090
2026-02-15 00:00:00,000;"Neftchilar";873
2026-02-16 00:00:00,000;"Neftchilar";1136
2026-02-17 00:00:00,000;"Neftchilar";1120
2026-02-18 00:00:00,000;"Neftchilar";1163
2026-02-19 00:00:00,000;"Neftchilar";1041
2026-02-20 00:00:00,000;"Neftchilar";1095
2026-02-21 00:00:00,000;"Neftchilar";999
2026-02-22 00:00:00,000;"Neftchilar";845
2026-02-23 00:00:00,000;"Neftchilar";1074
2026-02-24 00:00:00,000;"Neftchilar";1072
2026-02-25 00:00:00,000;"Neftchilar";1050
2026-02-26 00:00:00,000;"Neftchilar";1035
2026-02-27 00:00:00,000;"Neftchilar";1146
2026-02-28 00:00:00,000;"Neftchilar";958
2026-01-01 00:00:00,000;"Nizami";4370
2026-01-01 00:00:00,000;"Nizami";903
2026-01-01 00:00:00,000;"Nizami";1824
2026-01-02 00:00:00,000;"Nizami";4900
2026-01-02 00:00:00,000;"Nizami";959
2026-01-02 00:00:00,000;"Nizami";1863
2026-01-03 00:00:00,000;"Nizami";6602
2026-01-03 00:00:00,000;"Nizami";1215
2026-01-03 00:00:00,000;"Nizami";2665
2026-01-04 00:00:00,000;"Nizami";5726
2026-01-04 00:00:00,000;"Nizami";1115
2026-01-04 00:00:00,000;"Nizami";2471
2026-01-05 00:00:00,000;"Nizami";11852
2026-01-05 00:00:00,000;"Nizami";2713
2026-01-05 00:00:00,000;"Nizami";5808
2026-01-06 00:00:00,000;"Nizami";11744
2026-01-06 00:00:00,000;"Nizami";2685
2026-01-06 00:00:00,000;"Nizami";6153
2026-01-07 00:00:00,000;"Nizami";2709
2026-01-07 00:00:00,000;"Nizami";6064
2026-01-07 00:00:00,000;"Nizami";11366
2026-01-08 00:00:00,000;"Nizami";11468
2026-01-08 00:00:00,000;"Nizami";2816
2026-01-08 00:00:00,000;"Nizami";6198
2026-01-09 00:00:00,000;"Nizami";11743
2026-01-09 00:00:00,000;"Nizami";2772
2026-01-09 00:00:00,000;"Nizami";6625
2026-01-10 00:00:00,000;"Nizami";8622
2026-01-10 00:00:00,000;"Nizami";1867
2026-01-10 00:00:00,000;"Nizami";4325
2026-01-11 00:00:00,000;"Nizami";5878
2026-01-11 00:00:00,000;"Nizami";1317
2026-01-11 00:00:00,000;"Nizami";3066
2026-01-12 00:00:00,000;"Nizami";11752
2026-01-12 00:00:00,000;"Nizami";2419
2026-01-12 00:00:00,000;"Nizami";4567
2026-01-13 00:00:00,000;"Nizami";11484
2026-01-13 00:00:00,000;"Nizami";2327
2026-01-14 00:00:00,000;"Nizami";10165
2026-01-14 00:00:00,000;"Nizami";2267
2026-01-14 00:00:00,000;"Nizami";14697
2026-01-15 00:00:00,000;"Nizami";10770
2026-01-15 00:00:00,000;"Nizami";3008
2026-01-15 00:00:00,000;"Nizami";6506
2026-01-16 00:00:00,000;"Nizami";11882
2026-01-16 00:00:00,000;"Nizami";2741
2026-01-16 00:00:00,000;"Nizami";7067
2026-01-17 00:00:00,000;"Nizami";8166
2026-01-17 00:00:00,000;"Nizami";1657
2026-01-17 00:00:00,000;"Nizami";4344
2026-01-18 00:00:00,000;"Nizami";5504
2026-01-18 00:00:00,000;"Nizami";1065
2026-01-18 00:00:00,000;"Nizami";2970
2026-01-19 00:00:00,000;"Nizami";11235
2026-01-19 00:00:00,000;"Nizami";2437
2026-01-19 00:00:00,000;"Nizami";6969
2026-01-20 00:00:00,000;"Nizami";5834
2026-01-20 00:00:00,000;"Nizami";1218
2026-01-20 00:00:00,000;"Nizami";3369
2026-01-21 00:00:00,000;"Nizami";2434
2026-01-21 00:00:00,000;"Nizami";10374
2026-01-21 00:00:00,000;"Nizami";6857
2026-01-22 00:00:00,000;"Nizami";11037
2026-01-22 00:00:00,000;"Nizami";2486
2026-01-22 00:00:00,000;"Nizami";7177
2026-01-23 00:00:00,000;"Nizami";11261
2026-01-23 00:00:00,000;"Nizami";2515
2026-01-23 00:00:00,000;"Nizami";7094
2026-01-24 00:00:00,000;"Nizami";8533
2026-01-24 00:00:00,000;"Nizami";1731
2026-01-24 00:00:00,000;"Nizami";4710
2026-01-25 00:00:00,000;"Nizami";5779
2026-01-25 00:00:00,000;"Nizami";1179
2026-01-25 00:00:00,000;"Nizami";3365
2026-01-26 00:00:00,000;"Nizami";11084
2026-01-26 00:00:00,000;"Nizami";2489
2026-01-26 00:00:00,000;"Nizami";7288
2026-01-27 00:00:00,000;"Nizami";10596
2026-01-27 00:00:00,000;"Nizami";2375
2026-01-27 00:00:00,000;"Nizami";7289
2026-01-28 00:00:00,000;"Nizami";10612
2026-01-28 00:00:00,000;"Nizami";2298
2026-01-28 00:00:00,000;"Nizami";7084
2026-01-29 00:00:00,000;"Nizami";2286
2026-01-29 00:00:00,000;"Nizami";7094
2026-01-29 00:00:00,000;"Nizami";10376
2026-01-30 00:00:00,000;"Nizami";11067
2026-01-30 00:00:00,000;"Nizami";2391
2026-01-30 00:00:00,000;"Nizami";7569
2026-01-31 00:00:00,000;"Nizami";8470
2026-01-31 00:00:00,000;"Nizami";1722
2026-01-31 00:00:00,000;"Nizami";5185
2026-02-01 00:00:00,000;"Nizami";6286
2026-02-01 00:00:00,000;"Nizami";1231
2026-02-01 00:00:00,000;"Nizami";3829
2026-02-02 00:00:00,000;"Nizami";10630
2026-02-02 00:00:00,000;"Nizami";2294
2026-02-02 00:00:00,000;"Nizami";7330
2026-02-03 00:00:00,000;"Nizami";7110
2026-02-03 00:00:00,000;"Nizami";9638
2026-02-03 00:00:00,000;"Nizami";2281
2026-02-04 00:00:00,000;"Nizami";9096
2026-02-04 00:00:00,000;"Nizami";1749
2026-02-04 00:00:00,000;"Nizami";5722
2026-02-05 00:00:00,000;"Nizami";9617
2026-02-05 00:00:00,000;"Nizami";2205
2026-02-05 00:00:00,000;"Nizami";6838
2026-02-06 00:00:00,000;"Nizami";10641
2026-02-06 00:00:00,000;"Nizami";2279
2026-02-06 00:00:00,000;"Nizami";7375
2026-02-07 00:00:00,000;"Nizami";1675
2026-02-07 00:00:00,000;"Nizami";5388
2026-02-07 00:00:00,000;"Nizami";8269
2026-02-08 00:00:00,000;"Nizami";5929
2026-02-08 00:00:00,000;"Nizami";1290
2026-02-08 00:00:00,000;"Nizami";3767
2026-02-09 00:00:00,000;"Nizami";10636
2026-02-09 00:00:00,000;"Nizami";2474
2026-02-09 00:00:00,000;"Nizami";7514
2026-02-10 00:00:00,000;"Nizami";2121
2026-02-10 00:00:00,000;"Nizami";6743
2026-02-10 00:00:00,000;"Nizami";9269
2026-02-11 00:00:00,000;"Nizami";2303
2026-02-11 00:00:00,000;"Nizami";7176
2026-02-11 00:00:00,000;"Nizami";10120
2026-02-12 00:00:00,000;"Nizami";10536
2026-02-12 00:00:00,000;"Nizami";2454
2026-02-12 00:00:00,000;"Nizami";7822
2026-02-13 00:00:00,000;"Nizami";2559
2026-02-13 00:00:00,000;"Nizami";8219
2026-02-13 00:00:00,000;"Nizami";11048
2026-02-14 00:00:00,000;"Nizami";9210
2026-02-14 00:00:00,000;"Nizami";1992
2026-02-14 00:00:00,000;"Nizami";6363
2026-02-15 00:00:00,000;"Nizami";1503
2026-02-15 00:00:00,000;"Nizami";4732
2026-02-15 00:00:00,000;"Nizami";6518
2026-02-16 00:00:00,000;"Nizami";11960
2026-02-16 00:00:00,000;"Nizami";2681
2026-02-16 00:00:00,000;"Nizami";9500
2026-02-17 00:00:00,000;"Nizami";11751
2026-02-17 00:00:00,000;"Nizami";2706
2026-02-17 00:00:00,000;"Nizami";9596
2026-02-18 00:00:00,000;"Nizami";11901
2026-02-18 00:00:00,000;"Nizami";2725
2026-02-18 00:00:00,000;"Nizami";9661
2026-02-19 00:00:00,000;"Nizami";11324
2026-02-19 00:00:00,000;"Nizami";2628
2026-02-19 00:00:00,000;"Nizami";9188
2026-02-20 00:00:00,000;"Nizami";11634
2026-02-20 00:00:00,000;"Nizami";2512
2026-02-20 00:00:00,000;"Nizami";9563
2026-02-21 00:00:00,000;"Nizami";8261
2026-02-21 00:00:00,000;"Nizami";1742
2026-02-21 00:00:00,000;"Nizami";6014
2026-02-22 00:00:00,000;"Nizami";4360
2026-02-22 00:00:00,000;"Nizami";5942
2026-02-22 00:00:00,000;"Nizami";1160
2026-02-23 00:00:00,000;"Nizami";11412
2026-02-23 00:00:00,000;"Nizami";2612
2026-02-23 00:00:00,000;"Nizami";9476
2026-02-24 00:00:00,000;"Nizami";1321
2026-02-24 00:00:00,000;"Nizami";11180
2026-02-24 00:00:00,000;"Nizami";2522
2026-02-25 00:00:00,000;"Nizami";1829
2026-02-25 00:00:00,000;"Nizami";17405
2026-02-25 00:00:00,000;"Nizami";10988
2026-02-26 00:00:00,000;"Nizami";2892
2026-02-26 00:00:00,000;"Nizami";9092
2026-02-26 00:00:00,000;"Nizami";10951
2026-02-27 00:00:00,000;"Nizami";2412
2026-02-27 00:00:00,000;"Nizami";9146
2026-02-27 00:00:00,000;"Nizami";11010
2026-02-28 00:00:00,000;"Nizami";7845
2026-02-28 00:00:00,000;"Nizami";1547
2026-02-28 00:00:00,000;"Nizami";5766
2026-01-01 00:00:00,000;"Nizami";343
2026-01-02 00:00:00,000;"Nizami";331
2026-01-03 00:00:00,000;"Nizami";371
2026-01-04 00:00:00,000;"Nizami";314
2026-01-05 00:00:00,000;"Nizami";534
2026-01-06 00:00:00,000;"Nizami";526
2026-01-07 00:00:00,000;"Nizami";561
2026-01-08 00:00:00,000;"Nizami";598
2026-01-09 00:00:00,000;"Nizami";529
2026-01-10 00:00:00,000;"Nizami";367
2026-01-11 00:00:00,000;"Nizami";305
2026-01-12 00:00:00,000;"Nizami";549
2026-01-13 00:00:00,000;"Nizami";473
2026-01-14 00:00:00,000;"Nizami";466
2026-01-15 00:00:00,000;"Nizami";433
2026-01-16 00:00:00,000;"Nizami";528
2026-01-17 00:00:00,000;"Nizami";375
2026-01-18 00:00:00,000;"Nizami";239
2026-01-19 00:00:00,000;"Nizami";482
2026-01-20 00:00:00,000;"Nizami";348
2026-01-21 00:00:00,000;"Nizami";536
2026-01-22 00:00:00,000;"Nizami";448
2026-01-23 00:00:00,000;"Nizami";502
2026-01-24 00:00:00,000;"Nizami";378
2026-01-25 00:00:00,000;"Nizami";269
2026-01-26 00:00:00,000;"Nizami";522
2026-01-27 00:00:00,000;"Nizami";456
2026-01-28 00:00:00,000;"Nizami";469
2026-01-29 00:00:00,000;"Nizami";481
2026-01-30 00:00:00,000;"Nizami";530
2026-01-31 00:00:00,000;"Nizami";416
2026-02-01 00:00:00,000;"Nizami";337
2026-02-02 00:00:00,000;"Nizami";577
2026-02-03 00:00:00,000;"Nizami";521
2026-02-04 00:00:00,000;"Nizami";435
2026-02-05 00:00:00,000;"Nizami";458
2026-02-06 00:00:00,000;"Nizami";500
2026-02-07 00:00:00,000;"Nizami";394
2026-02-08 00:00:00,000;"Nizami";298
2026-02-09 00:00:00,000;"Nizami";551
2026-02-10 00:00:00,000;"Nizami";513
2026-02-11 00:00:00,000;"Nizami";504
2026-02-12 00:00:00,000;"Nizami";521
2026-02-13 00:00:00,000;"Nizami";549
2026-02-14 00:00:00,000;"Nizami";483
2026-02-15 00:00:00,000;"Nizami";367
2026-02-16 00:00:00,000;"Nizami";636
2026-02-17 00:00:00,000;"Nizami";505
2026-02-18 00:00:00,000;"Nizami";540
2026-02-19 00:00:00,000;"Nizami";502
2026-02-20 00:00:00,000;"Nizami";561
2026-02-21 00:00:00,000;"Nizami";471
2026-02-22 00:00:00,000;"Nizami";354
2026-02-23 00:00:00,000;"Nizami";515
2026-02-24 00:00:00,000;"Nizami";505
2026-02-25 00:00:00,000;"Nizami";537
2026-02-26 00:00:00,000;"Nizami";506
2026-02-27 00:00:00,000;"Nizami";530
2026-02-28 00:00:00,000;"Nizami";421
2026-01-01 00:00:00,000;"Sahil";22348
2026-01-01 00:00:00,000;"Sahil";4516
2026-01-01 00:00:00,000;"Sahil";9253
2026-01-02 00:00:00,000;"Sahil";9638
2026-01-02 00:00:00,000;"Sahil";2313
2026-01-02 00:00:00,000;"Sahil";4961
2026-01-03 00:00:00,000;"Sahil";19049
2026-01-03 00:00:00,000;"Sahil";4412
2026-01-03 00:00:00,000;"Sahil";8843
2026-01-04 00:00:00,000;"Sahil";17091
2026-01-04 00:00:00,000;"Sahil";4000
2026-01-04 00:00:00,000;"Sahil";8141
2026-01-05 00:00:00,000;"Sahil";15534
2026-01-05 00:00:00,000;"Sahil";4301
2026-01-05 00:00:00,000;"Sahil";8999
2026-01-06 00:00:00,000;"Sahil";16223
2026-01-06 00:00:00,000;"Sahil";4206
2026-01-06 00:00:00,000;"Sahil";9904
2026-01-07 00:00:00,000;"Sahil";4472
2026-01-07 00:00:00,000;"Sahil";9658
2026-01-07 00:00:00,000;"Sahil";15892
2026-01-08 00:00:00,000;"Sahil";15069
2026-01-08 00:00:00,000;"Sahil";4099
2026-01-08 00:00:00,000;"Sahil";9202
2026-01-09 00:00:00,000;"Sahil";15266
2026-01-09 00:00:00,000;"Sahil";4267
2026-01-09 00:00:00,000;"Sahil";9787
2026-01-10 00:00:00,000;"Sahil";10755
2026-01-10 00:00:00,000;"Sahil";2985
2026-01-10 00:00:00,000;"Sahil";7217
2026-01-11 00:00:00,000;"Sahil";9829
2026-01-11 00:00:00,000;"Sahil";2709
2026-01-11 00:00:00,000;"Sahil";6752
2026-01-12 00:00:00,000;"Sahil";14997
2026-01-12 00:00:00,000;"Sahil";3673
2026-01-12 00:00:00,000;"Sahil";6070
2026-01-13 00:00:00,000;"Sahil";14628
2026-01-13 00:00:00,000;"Sahil";3659
2026-01-14 00:00:00,000;"Sahil";11721
2026-01-14 00:00:00,000;"Sahil";3150
2026-01-14 00:00:00,000;"Sahil";20959
2026-01-15 00:00:00,000;"Sahil";4435
2026-01-15 00:00:00,000;"Sahil";9227
2026-01-15 00:00:00,000;"Sahil";13374
2026-01-16 00:00:00,000;"Sahil";15814
2026-01-16 00:00:00,000;"Sahil";4340
2026-01-16 00:00:00,000;"Sahil";10744
2026-01-17 00:00:00,000;"Sahil";9874
2026-01-17 00:00:00,000;"Sahil";2703
2026-01-17 00:00:00,000;"Sahil";6986
2026-01-18 00:00:00,000;"Sahil";7322
2026-01-18 00:00:00,000;"Sahil";2057
2026-01-18 00:00:00,000;"Sahil";5455
2026-01-19 00:00:00,000;"Sahil";13774
2026-01-19 00:00:00,000;"Sahil";3838
2026-01-19 00:00:00,000;"Sahil";9226
2026-01-20 00:00:00,000;"Sahil";5932
2026-01-20 00:00:00,000;"Sahil";1599
2026-01-20 00:00:00,000;"Sahil";4345
2026-01-21 00:00:00,000;"Sahil";13807
2026-01-21 00:00:00,000;"Sahil";3759
2026-01-21 00:00:00,000;"Sahil";9392
2026-01-22 00:00:00,000;"Sahil";3677
2026-01-22 00:00:00,000;"Sahil";9405
2026-01-22 00:00:00,000;"Sahil";13795
2026-01-23 00:00:00,000;"Sahil";14331
2026-01-23 00:00:00,000;"Sahil";3844
2026-01-23 00:00:00,000;"Sahil";10592
2026-01-24 00:00:00,000;"Sahil";10669
2026-01-24 00:00:00,000;"Sahil";2862
2026-01-24 00:00:00,000;"Sahil";8256
2026-01-25 00:00:00,000;"Sahil";2344
2026-01-25 00:00:00,000;"Sahil";7051
2026-01-25 00:00:00,000;"Sahil";9028
2026-01-26 00:00:00,000;"Sahil";13940
2026-01-26 00:00:00,000;"Sahil";3637
2026-01-26 00:00:00,000;"Sahil";10204
2026-01-27 00:00:00,000;"Sahil";13167
2026-01-27 00:00:00,000;"Sahil";3456
2026-01-27 00:00:00,000;"Sahil";9739
2026-01-28 00:00:00,000;"Sahil";3492
2026-01-28 00:00:00,000;"Sahil";9693
2026-01-28 00:00:00,000;"Sahil";13305
2026-01-29 00:00:00,000;"Sahil";3450
2026-01-29 00:00:00,000;"Sahil";9758
2026-01-29 00:00:00,000;"Sahil";13175
2026-01-30 00:00:00,000;"Sahil";14375
2026-01-30 00:00:00,000;"Sahil";3817
2026-01-30 00:00:00,000;"Sahil";11062
2026-01-31 00:00:00,000;"Sahil";11079
2026-01-31 00:00:00,000;"Sahil";3017
2026-01-31 00:00:00,000;"Sahil";8873
2026-02-01 00:00:00,000;"Sahil";9727
2026-02-01 00:00:00,000;"Sahil";2592
2026-02-01 00:00:00,000;"Sahil";8139
2026-02-02 00:00:00,000;"Sahil";12412
2026-02-02 00:00:00,000;"Sahil";3356
2026-02-02 00:00:00,000;"Sahil";9774
2026-02-03 00:00:00,000;"Sahil";3293
2026-02-03 00:00:00,000;"Sahil";9351
2026-02-03 00:00:00,000;"Sahil";11774
2026-02-04 00:00:00,000;"Sahil";2275
2026-02-04 00:00:00,000;"Sahil";7291
2026-02-04 00:00:00,000;"Sahil";9343
2026-02-05 00:00:00,000;"Sahil";10851
2026-02-05 00:00:00,000;"Sahil";3079
2026-02-05 00:00:00,000;"Sahil";9075
2026-02-06 00:00:00,000;"Sahil";12084
2026-02-06 00:00:00,000;"Sahil";3449
2026-02-06 00:00:00,000;"Sahil";10404
2026-02-07 00:00:00,000;"Sahil";2813
2026-02-07 00:00:00,000;"Sahil";8839
2026-02-07 00:00:00,000;"Sahil";9788
2026-02-08 00:00:00,000;"Sahil";9432
2026-02-08 00:00:00,000;"Sahil";2609
2026-02-08 00:00:00,000;"Sahil";8583
2026-02-09 00:00:00,000;"Sahil";12283
2026-02-09 00:00:00,000;"Sahil";3631
2026-02-09 00:00:00,000;"Sahil";10213
2026-02-10 00:00:00,000;"Sahil";10535
2026-02-10 00:00:00,000;"Sahil";2852
2026-02-10 00:00:00,000;"Sahil";8868
2026-02-11 00:00:00,000;"Sahil";11016
2026-02-11 00:00:00,000;"Sahil";3102
2026-02-11 00:00:00,000;"Sahil";9339
2026-02-12 00:00:00,000;"Sahil";12163
2026-02-12 00:00:00,000;"Sahil";3465
2026-02-12 00:00:00,000;"Sahil";10594
2026-02-13 00:00:00,000;"Sahil";3779
2026-02-13 00:00:00,000;"Sahil";11513
2026-02-13 00:00:00,000;"Sahil";12869
2026-02-14 00:00:00,000;"Sahil";14918
2026-02-14 00:00:00,000;"Sahil";4715
2026-02-14 00:00:00,000;"Sahil";14530
2026-02-15 00:00:00,000;"Sahil";2929
2026-02-15 00:00:00,000;"Sahil";9852
2026-02-15 00:00:00,000;"Sahil";10215
2026-02-16 00:00:00,000;"Sahil";13120
2026-02-16 00:00:00,000;"Sahil";14298
2026-02-16 00:00:00,000;"Sahil";4020
2026-02-17 00:00:00,000;"Sahil";15231
2026-02-17 00:00:00,000;"Sahil";4402
2026-02-17 00:00:00,000;"Sahil";13666
2026-02-18 00:00:00,000;"Sahil";4280
2026-02-18 00:00:00,000;"Sahil";13806
2026-02-18 00:00:00,000;"Sahil";15365
2026-02-19 00:00:00,000;"Sahil";13993
2026-02-19 00:00:00,000;"Sahil";3904
2026-02-19 00:00:00,000;"Sahil";12645
2026-02-20 00:00:00,000;"Sahil";14079
2026-02-20 00:00:00,000;"Sahil";3913
2026-02-20 00:00:00,000;"Sahil";12947
2026-02-21 00:00:00,000;"Sahil";10402
2026-02-21 00:00:00,000;"Sahil";3024
2026-02-21 00:00:00,000;"Sahil";10199
2026-02-22 00:00:00,000;"Sahil";8616
2026-02-22 00:00:00,000;"Sahil";8607
2026-02-22 00:00:00,000;"Sahil";2184
2026-02-23 00:00:00,000;"Sahil";12945
2026-02-23 00:00:00,000;"Sahil";3405
2026-02-23 00:00:00,000;"Sahil";11701
2026-02-24 00:00:00,000;"Sahil";3498
2026-02-24 00:00:00,000;"Sahil";1385
2026-02-24 00:00:00,000;"Sahil";13185
2026-02-25 00:00:00,000;"Sahil";2873
2026-02-25 00:00:00,000;"Sahil";22990
2026-02-25 00:00:00,000;"Sahil";13200
2026-02-26 00:00:00,000;"Sahil";13195
2026-02-26 00:00:00,000;"Sahil";4260
2026-02-26 00:00:00,000;"Sahil";12238
2026-02-27 00:00:00,000;"Sahil";12860
2026-02-27 00:00:00,000;"Sahil";3643
2026-02-27 00:00:00,000;"Sahil";12137
2026-02-28 00:00:00,000;"Sahil";8698
2026-02-28 00:00:00,000;"Sahil";2340
2026-02-28 00:00:00,000;"Sahil";8372
2026-01-01 00:00:00,000;"Sahil";934
2026-01-02 00:00:00,000;"Sahil";491
2026-01-03 00:00:00,000;"Sahil";1158
2026-01-04 00:00:00,000;"Sahil";877
2026-01-05 00:00:00,000;"Sahil";567
2026-01-06 00:00:00,000;"Sahil";612
2026-01-07 00:00:00,000;"Sahil";577
2026-01-08 00:00:00,000;"Sahil";491
2026-01-09 00:00:00,000;"Sahil";500
2026-01-10 00:00:00,000;"Sahil";414
2026-01-11 00:00:00,000;"Sahil";401
2026-01-12 00:00:00,000;"Sahil";531
2026-01-13 00:00:00,000;"Sahil";482
2026-01-14 00:00:00,000;"Sahil";431
2026-01-15 00:00:00,000;"Sahil";487
2026-01-16 00:00:00,000;"Sahil";503
2026-01-17 00:00:00,000;"Sahil";409
2026-01-18 00:00:00,000;"Sahil";310
2026-01-19 00:00:00,000;"Sahil";479
2026-01-20 00:00:00,000;"Sahil";276
2026-01-21 00:00:00,000;"Sahil";475
2026-01-22 00:00:00,000;"Sahil";529
2026-01-23 00:00:00,000;"Sahil";524
2026-01-24 00:00:00,000;"Sahil";402
2026-01-25 00:00:00,000;"Sahil";398
2026-01-26 00:00:00,000;"Sahil";472
2026-01-27 00:00:00,000;"Sahil";485
2026-01-28 00:00:00,000;"Sahil";483
2026-01-29 00:00:00,000;"Sahil";447
2026-01-30 00:00:00,000;"Sahil";559
2026-01-31 00:00:00,000;"Sahil";481
2026-02-01 00:00:00,000;"Sahil";423
2026-02-02 00:00:00,000;"Sahil";544
2026-02-03 00:00:00,000;"Sahil";539
2026-02-04 00:00:00,000;"Sahil";455
2026-02-05 00:00:00,000;"Sahil";423
2026-02-06 00:00:00,000;"Sahil";491
2026-02-07 00:00:00,000;"Sahil";516
2026-02-08 00:00:00,000;"Sahil";508
2026-02-09 00:00:00,000;"Sahil";510
2026-02-10 00:00:00,000;"Sahil";480
2026-02-11 00:00:00,000;"Sahil";534
2026-02-12 00:00:00,000;"Sahil";553
2026-02-13 00:00:00,000;"Sahil";529
2026-02-14 00:00:00,000;"Sahil";681
2026-02-15 00:00:00,000;"Sahil";441
2026-02-16 00:00:00,000;"Sahil";520
2026-02-17 00:00:00,000;"Sahil";583
2026-02-18 00:00:00,000;"Sahil";615
2026-02-19 00:00:00,000;"Sahil";548
2026-02-20 00:00:00,000;"Sahil";543
2026-02-21 00:00:00,000;"Sahil";504
