"date","station_name","entries"
"2025-05-23","Nizami","23736"
"2025-05-24","Nizami","16540"
"2025-05-25","Nizami","12377"
"2025-05-26","Nizami","23045"
"2025-05-27","Nizami","22899"
"2025-05-28","Nizami","15600"
"2025-05-29","Nizami","22077"
"2025-05-30","Nizami","22198"
"2025-05-31","Nizami","16031"
"2025-06-01","Nizami","12320"
"2025-06-02","Nizami","21830"
"2025-06-03","Nizami","20748"
"2025-06-04","Nizami","21627"
"2025-06-05","Nizami","22860"
"2025-06-06","Nizami","12232"
"2025-06-07","Nizami","11663"
"2025-06-08","Nizami","10885"
"2025-06-09","Nizami","15042"
"2025-06-10","Nizami","21830"
"2025-06-11","Nizami","21459"
"2025-06-12","Nizami","20935"
"2025-06-13","Nizami","21613"
"2025-06-14","Nizami","14678"
"2025-06-15","Nizami","10739"
"2025-06-16","Nizami","14015"
"2025-06-17","Nizami","21352"
"2025-06-18","Nizami","20619"
"2025-06-19","Nizami","20184"
"2025-06-20","Nizami","20914"
"2025-06-21","Nizami","18745"
"2025-06-22","Nizami","10303"
"2025-06-23","Nizami","20289"
"2025-06-24","Nizami","20476"
"2025-06-25","Nizami","21217"
"2025-06-26","Nizami","14408"
"2025-06-27","Nizami","14589"
"2025-06-28","Nizami","13178"
"2025-06-29","Nizami","10137"
"2025-06-30","Nizami","20644"
"2025-07-01","Nizami","19629"
"2025-07-02","Nizami","19910"
"2025-07-03","Nizami","19161"
"2025-07-04","Nizami","19443"
"2025-07-05","Nizami","14686"
"2025-07-06","Nizami","11030"
"2025-07-07","Nizami","18518"
"2025-07-08","Nizami","18263"
"2025-07-09","Nizami","18197"
"2025-07-10","Nizami","17913"
"2025-07-11","Nizami","17856"
"2025-07-12","Nizami","12961"
"2025-07-13","Nizami","9556"
"2025-07-14","Nizami","16968"
"2025-07-15","Nizami","17001"
"2025-07-16","Nizami","17003"
"2025-07-17","Nizami","16768"
"2025-07-18","Nizami","16707"
"2025-07-19","Nizami","12317"
"2025-07-20","Nizami","8811"
"2025-07-21","Nizami","16599"
"2025-07-22","Nizami","16717"
"2025-07-23","Nizami","16243"
"2025-07-24","Nizami","16133"
"2025-07-25","Nizami","16313"
"2025-07-26","Nizami","12125"
"2025-07-27","Nizami","9124"
"2025-07-28","Nizami","16482"
"2025-07-29","Nizami","16159"
"2025-07-30","Nizami","16542"
"2025-07-31","Nizami","16304"
"2025-08-01","Nizami","16518"
"2025-08-02","Nizami","12162"
"2025-08-03","Nizami","8888"
"2025-08-04","Nizami","16240"
"2025-08-05","Nizami","15910"
"2025-08-06","Nizami","15625"
"2025-08-07","Nizami","15484"
"2025-08-08","Nizami","15898"
"2025-08-09","Nizami","12155"
"2025-08-10","Nizami","9288"
"2025-08-11","Nizami","16223"
"2025-08-12","Nizami","16413"
"2025-08-13","Nizami","16352"
"2025-08-14","Nizami","16182"
"2025-08-15","Nizami","16517"
"2025-08-16","Nizami","12743"
"2025-08-17","Nizami","9351"
"2025-08-18","Nizami","16627"
"2025-08-19","Nizami","16096"
"2025-08-20","Nizami","16283"
"2025-08-21","Nizami","16353"
"2025-08-22","Nizami","16125"
"2025-08-23","Nizami","12818"
"2025-08-24","Nizami","9735"
"2025-08-25","Nizami","16975"
"2025-08-26","Nizami","16954"
"2025-08-27","Nizami","17957"
"2025-08-28","Nizami","17574"
"2025-08-29","Nizami","17861"
"2025-08-30","Nizami","13330"
"2025-08-31","Nizami","9619"
"2025-09-01","Nizami","18769"
"2025-09-02","Nizami","18491"
"2025-09-03","Nizami","19199"
"2025-09-04","Nizami","18889"
"2025-09-05","Nizami","19707"
"2025-09-06","Nizami","14518"
"2025-09-07","Nizami","10898"
"2025-09-08","Nizami","20365"
"2025-09-09","Nizami","20538"
"2025-09-10","Nizami","20725"
"2025-09-11","Nizami","20911"
"2025-09-12","Nizami","21346"
"2025-09-13","Nizami","18115"
"2025-09-14","Nizami","11684"
"2025-09-15","Nizami","27475"
"2025-09-16","Nizami","26632"
"2025-09-17","Nizami","25723"
"2025-09-18","Nizami","25699"
"2025-09-19","Nizami","26275"
"2025-09-20","Nizami","17545"
"2025-09-21","Nizami","12601"
"2025-09-22","Nizami","25273"
"2025-09-23","Nizami","25049"
"2025-09-24","Nizami","24905"
"2025-09-25","Nizami","24617"
"2025-09-26","Nizami","24930"
"2025-09-27","Nizami","15561"
"2025-09-28","Nizami","11793"
"2025-09-29","Nizami","24521"
"2025-09-30","Nizami","24164"
"2025-10-01","Nizami","24557"
"2025-10-02","Nizami","24454"
"2025-10-03","Nizami","24526"
"2025-10-04","Nizami","17132"
"2025-10-05","Nizami","12015"
"2025-10-06","Nizami","24871"
"2025-10-07","Nizami","24622"
"2025-10-08","Nizami","24402"
"2025-10-09","Nizami","24295"
"2025-10-10","Nizami","24552"
"2025-10-11","Nizami","16747"
"2025-10-12","Nizami","11759"
"2025-10-13","Nizami","24685"
"2025-10-14","Nizami","24528"
"2025-10-15","Nizami","24414"
"2025-10-16","Nizami","24176"
"2025-10-17","Nizami","23977"
"2025-10-18","Nizami","16238"
"2025-10-19","Nizami","12384"
"2025-10-20","Nizami","24060"
"2025-10-21","Nizami","24085"
"2025-10-22","Nizami","23969"
"2025-10-23","Nizami","23752"
"2025-10-24","Nizami","24137"
"2025-10-25","Nizami","16551"
"2025-10-26","Nizami","11669"
"2025-10-27","Nizami","24240"
"2025-10-28","Nizami","24164"
"2025-10-29","Nizami","23968"
"2025-10-30","Nizami","23586"
"2025-10-31","Nizami","24988"
"2025-11-01","Nizami","16798"
"2025-11-02","Nizami","11596"
"2025-11-03","Nizami","24596"
"2025-11-04","Nizami","24269"
"2025-11-05","Nizami","25035"
"2025-11-06","Nizami","25969"
"2025-11-07","Nizami","26997"
"2025-11-08","Nizami","16004"
"2025-11-09","Nizami","11519"
"2025-11-10","Nizami","14059"
"2025-11-11","Nizami","15556"
"2025-11-12","Nizami","24026"
"2025-11-13","Nizami","24074"
"2025-11-14","Nizami","24650"
"2025-11-15","Nizami","16623"
"2025-11-16","Nizami","12049"
"2025-11-17","Nizami","24512"
"2025-11-18","Nizami","24764"
"2025-11-19","Nizami","24833"
"2025-11-20","Nizami","24498"
"2025-11-21","Nizami","25026"
"2025-11-22","Nizami","17751"
"2025-11-23","Nizami","12452"
"2025-11-24","Nizami","24484"
"2025-11-25","Nizami","24572"
"2025-11-26","Nizami","24381"
"2025-11-27","Nizami","24588"
"2025-11-28","Nizami","25727"
"2025-11-29","Nizami","17453"
"2025-11-30","Nizami","11703"
"2025-12-01","Nizami","24370"
"2025-12-02","Nizami","24770"
"2025-12-03","Nizami","24439"
"2025-12-04","Nizami","24129"
"2025-12-05","Nizami","23120"
"2025-12-06","Nizami","17359"
"2025-12-07","Nizami","11860"
"2025-12-08","Nizami","23702"
"2025-12-09","Nizami","23886"
"2025-12-10","Nizami","21992"
"2025-12-11","Nizami","24047"
"2025-12-12","Nizami","24566"
"2025-12-13","Nizami","17343"
"2025-12-14","Nizami","11147"
"2025-12-15","Nizami","23723"
"2025-12-16","Nizami","23971"
"2025-12-17","Nizami","24732"
"2025-12-18","Nizami","24575"
"2025-12-19","Nizami","24692"
"2025-12-20","Nizami","17668"
"2025-12-21","Nizami","12750"
"2025-12-22","Nizami","23903"
"2025-12-23","Nizami","24122"
"2025-12-24","Nizami","24303"
"2025-12-25","Nizami","22943"
"2025-12-26","Nizami","23198"
"2025-12-27","Nizami","17494"
"2025-12-28","Nizami","11414"
"2025-12-29","Nizami","21593"
"2025-12-30","Nizami","19547"
"2025-12-31","Nizami","9481"
"2025-01-01","Sahil","44964"
"2025-01-02","Sahil","39979"
"2025-01-03","Sahil","35350"
"2025-01-04","Sahil","32289"
"2025-01-05","Sahil","23109"
"2025-01-06","Sahil","27872"
"2025-01-07","Sahil","29391"
"2025-01-08","Sahil","27784"
"2025-01-09","Sahil","29624"
"2025-01-10","Sahil","32301"
"2025-01-11","Sahil","25513"
"2025-01-12","Sahil","21429"
"2025-01-13","Sahil","30761"
"2025-01-14","Sahil","28626"
"2025-01-15","Sahil","27021"
"2025-01-16","Sahil","27988"
"2025-01-17","Sahil","30979"
"2025-01-18","Sahil","23935"
"2025-01-19","Sahil","17832"
"2025-01-20","Sahil","21446"
"2025-01-21","Sahil","29563"
"2025-01-22","Sahil","28728"
"2025-01-23","Sahil","26519"
"2025-01-24","Sahil","30298"
"2025-01-25","Sahil","23091"
"2025-01-26","Sahil","19361"
"2025-01-27","Sahil","28602"
"2025-01-28","Sahil","29402"
"2025-01-29","Sahil","21385"
"2025-01-30","Sahil","29408"
"2025-01-31","Sahil","31630"
"2025-02-01","Sahil","23797"
"2025-02-02","Sahil","22843"
"2025-02-03","Sahil","27279"
"2025-02-04","Sahil","27029"
"2025-02-05","Sahil","24528"
"2025-02-06","Sahil","23687"
"2025-02-07","Sahil","21900"
"2025-02-08","Sahil","16381"
"2025-02-09","Sahil","15429"
"2025-02-10","Sahil","25537"
"2025-02-11","Sahil","26048"
"2025-02-12","Sahil","27154"
"2025-02-13","Sahil","26241"
"2025-02-14","Sahil","28653"
"2025-02-15","Sahil","24513"
"2025-02-16","Sahil","24067"
"2025-02-17","Sahil","30274"
"2025-02-18","Sahil","28899"
"2025-02-19","Sahil","29178"
"2025-02-20","Sahil","27063"
"2025-02-21","Sahil","24909"
"2025-02-22","Sahil","16645"
"2025-02-23","Sahil","20750"
"2025-02-24","Sahil","20047"
"2025-02-25","Sahil","24605"
"2025-02-26","Sahil","29467"
"2025-02-27","Sahil","27526"
"2025-02-28","Sahil","31489"
"2025-03-01","Sahil","16491"
"2025-03-02","Sahil","18407"
"2025-03-03","Sahil","30022"
"2025-03-04","Sahil","31602"
"2025-03-05","Sahil","32453"
"2025-03-06","Sahil","32927"
"2025-03-07","Sahil","37311"
"2025-03-08","Sahil","38361"
"2025-03-09","Sahil","27507"
"2025-03-10","Sahil","33652"
"2025-03-11","Sahil","32983"
"2025-03-12","Sahil","32408"
"2025-03-13","Sahil","32788"
"2025-03-14","Sahil","34985"
"2025-03-15","Sahil","28793"
"2025-03-16","Sahil","26618"
"2025-03-17","Sahil","36354"
"2025-03-18","Sahil","38245"
"2025-03-19","Sahil","31037"
"2025-03-20","Sahil","13265"
"2025-03-21","Sahil","17399"
"2025-03-22","Sahil","19956"
"2025-03-23","Sahil","22073"
"2025-03-24","Sahil","16142"
"2025-03-25","Sahil","23478"
"2025-03-26","Sahil","25625"
"2025-03-27","Sahil","23144"
"2025-03-28","Sahil","24564"
"2025-03-29","Sahil","23488"
"2025-03-30","Sahil","26764"
"2025-03-31","Sahil","25391"
"2025-04-01","Sahil","36238"
"2025-04-02","Sahil","34751"
"2025-04-03","Sahil","34972"
"2025-04-04","Sahil","34587"
"2025-04-05","Sahil","27609"
"2025-04-06","Sahil","29165"
"2025-04-07","Sahil","34972"
"2025-04-08","Sahil","35748"
"2025-04-09","Sahil","32366"
"2025-04-10","Sahil","28783"
"2025-04-11","Sahil","32408"
"2025-04-12","Sahil","28569"
"2025-04-13","Sahil","26561"
"2025-04-14","Sahil","25923"
"2025-04-15","Sahil","31707"
"2025-04-16","Sahil","18373"
"2025-04-17","Sahil","28014"
"2025-04-18","Sahil","34303"
"2025-04-19","Sahil","28829"
"2025-04-20","Sahil","24507"
"2025-04-21","Sahil","33079"
"2025-04-22","Sahil","33896"
"2025-04-23","Sahil","33769"
"2025-04-24","Sahil","33438"
"2025-04-25","Sahil","34486"
"2025-04-26","Sahil","28147"
"2025-04-27","Sahil","23259"
"2025-04-28","Sahil","26042"
"2025-04-29","Sahil","28188"
"2025-04-30","Sahil","31531"
"2025-05-01","Sahil","33206"
"2025-05-02","Sahil","33284"
"2025-05-03","Sahil","26887"
"2025-05-04","Sahil","27583"
"2025-05-05","Sahil","31904"
"2025-05-06","Sahil","31986"
"2025-05-07","Sahil","34357"
"2025-05-08","Sahil","34819"
"2025-05-09","Sahil","29847"
"2025-05-10","Sahil","32604"
"2025-05-11","Sahil","24932"
"2025-05-12","Sahil","32469"
"2025-05-13","Sahil","33833"
"2025-05-14","Sahil","29208"
"2025-05-15","Sahil","30594"
"2025-05-16","Sahil","32952"
"2025-05-17","Sahil","31155"
"2025-05-18","Sahil","28245"
"2025-05-19","Sahil","31848"
"2025-05-20","Sahil","33547"
"2025-05-21","Sahil","30780"
"2025-05-22","Sahil","34632"
"2025-05-23","Sahil","35135"
"2025-05-24","Sahil","29733"
"2025-05-25","Sahil","24039"
"2025-05-26","Sahil","33976"
"2025-05-27","Sahil","34290"
"2025-05-28","Sahil","27606"
"2025-05-29","Sahil","32096"
"2025-05-30","Sahil","32489"
"2025-05-31","Sahil","29494"
"2025-06-01","Sahil","35662"
"2025-06-02","Sahil","31895"
"2025-06-03","Sahil","29158"
"2025-06-04","Sahil","30402"
"2025-06-05","Sahil","36480"
"2025-06-06","Sahil","20983"
"2025-06-07","Sahil","22715"
"2025-06-08","Sahil","26551"
"2025-06-09","Sahil","24035"
"2025-06-10","Sahil","35333"
"2025-06-11","Sahil","32724"
"2025-06-12","Sahil","31803"
"2025-06-13","Sahil","34038"
"2025-06-14","Sahil","29612"
"2025-06-15","Sahil","20664"
"2025-06-16","Sahil","20891"
"2025-06-17","Sahil","34363"
"2025-06-18","Sahil","33154"
"2025-06-19","Sahil","32073"
"2025-06-20","Sahil","33472"
"2025-06-21","Sahil","32102"
"2025-06-22","Sahil","21503"
"2025-06-23","Sahil","32924"
"2025-06-24","Sahil","32651"
"2025-06-25","Sahil","35186"
"2025-06-26","Sahil","24892"
"2025-06-27","Sahil","25428"
"2025-06-28","Sahil","25420"
"2025-06-29","Sahil","23140"
"2025-06-30","Sahil","32876"
"2025-07-01","Sahil","31982"
"2025-07-02","Sahil","30462"
"2025-07-03","Sahil","28586"
"2025-07-04","Sahil","28114"
"2025-07-05","Sahil","23866"
"2025-07-06","Sahil","23052"
"2025-07-07","Sahil","29723"
"2025-07-08","Sahil","29719"
"2025-07-09","Sahil","30310"
"2025-07-10","Sahil","28828"
"2025-07-11","Sahil","28374"
"2025-07-12","Sahil","23139"
"2025-07-13","Sahil","21150"
"2025-07-14","Sahil","26380"
"2025-07-15","Sahil","26717"
"2025-07-16","Sahil","27243"
"2025-07-17","Sahil","26654"
"2025-07-18","Sahil","26864"
"2025-07-19","Sahil","23220"
"2025-07-20","Sahil","20846"
"2025-07-21","Sahil","24650"
"2025-07-22","Sahil","25813"
"2025-07-23","Sahil","25798"
"2025-07-24","Sahil","25782"
"2025-07-25","Sahil","25956"
"2025-07-26","Sahil","23017"
"2025-07-27","Sahil","21463"
"2025-07-28","Sahil","25643"
"2025-07-29","Sahil","25926"
"2025-07-30","Sahil","26191"
"2025-07-31","Sahil","24943"
"2025-08-01","Sahil","25295"
"2025-08-02","Sahil","22155"
"2025-08-03","Sahil","19480"
"2025-08-04","Sahil","24677"
"2025-08-05","Sahil","24651"
"2025-08-06","Sahil","24344"
"2025-08-07","Sahil","23913"
"2025-08-08","Sahil","25026"
"2025-08-09","Sahil","21917"
"2025-08-10","Sahil","21829"
"2025-08-11","Sahil","24987"
"2025-08-12","Sahil","25400"
"2025-08-13","Sahil","25442"
"2025-08-14","Sahil","25252"
"2025-08-15","Sahil","25205"
"2025-08-16","Sahil","22097"
"2025-08-17","Sahil","21321"
"2025-08-18","Sahil","24196"
"2025-08-19","Sahil","23877"
"2025-08-20","Sahil","23894"
"2025-08-21","Sahil","23746"
"2025-08-22","Sahil","24112"
"2025-08-23","Sahil","21763"
"2025-08-24","Sahil","19700"
"2025-08-25","Sahil","24217"
"2025-08-26","Sahil","24604"
"2025-08-27","Sahil","24572"
"2025-08-28","Sahil","24411"
"2025-08-29","Sahil","25092"
"2025-08-30","Sahil","22355"
"2025-08-31","Sahil","19786"
"2025-09-01","Sahil","25119"
"2025-09-02","Sahil","25904"
"2025-09-03","Sahil","27559"
"2025-09-04","Sahil","26763"
"2025-09-05","Sahil","27682"
"2025-09-06","Sahil","23743"
"2025-09-07","Sahil","23362"
"2025-09-08","Sahil","28181"
"2025-09-09","Sahil","28423"
"2025-09-10","Sahil","27847"
"2025-09-11","Sahil","27863"
"2025-09-12","Sahil","27088"
"2025-09-13","Sahil","26888"
"2025-09-14","Sahil","17387"
"2025-09-15","Sahil","38632"
"2025-09-16","Sahil","34881"
"2025-09-17","Sahil","30991"
"2025-09-18","Sahil","34161"
"2025-09-19","Sahil","35494"
"2025-09-20","Sahil","26772"
"2025-09-21","Sahil","24052"
"2025-09-22","Sahil","31838"
"2025-09-23","Sahil","34926"
"2025-09-24","Sahil","32780"
"2025-09-25","Sahil","33259"
"2025-09-26","Sahil","32301"
"2025-09-27","Sahil","21325"
"2025-09-28","Sahil","22441"
"2025-09-29","Sahil","31585"
"2025-09-30","Sahil","31244"
"2025-10-01","Sahil","30396"
"2025-10-02","Sahil","30364"
"2025-10-03","Sahil","32973"
"2025-10-04","Sahil","26970"
"2025-10-05","Sahil","24755"
"2025-10-06","Sahil","30827"
"2025-10-07","Sahil","32488"
"2025-10-08","Sahil","31301"
"2025-10-09","Sahil","31493"
"2025-10-10","Sahil","31784"
"2025-10-11","Sahil","27695"
"2025-10-12","Sahil","24126"
"2025-10-13","Sahil","30811"
"2025-10-14","Sahil","31658"
"2025-10-15","Sahil","31499"
"2025-10-16","Sahil","30073"
"2025-10-17","Sahil","30290"
"2025-10-18","Sahil","25999"
"2025-10-19","Sahil","24461"
"2025-10-20","Sahil","31342"
"2025-10-21","Sahil","30572"
"2025-10-22","Sahil","31573"
"2025-10-23","Sahil","31372"
"2025-10-24","Sahil","33189"
"2025-10-25","Sahil","27771"
"2025-10-26","Sahil","24155"
"2025-10-27","Sahil","31564"
"2025-10-28","Sahil","31779"
"2025-10-29","Sahil","31712"
"2025-10-30","Sahil","30536"
"2025-10-31","Sahil","34627"
"2025-11-01","Sahil","29234"
"2025-11-02","Sahil","24296"
"2025-11-03","Sahil","29978"
"2025-11-04","Sahil","30186"
"2025-11-05","Sahil","33266"
"2025-11-06","Sahil","33687"
"2025-11-07","Sahil","34654"
"2025-11-08","Sahil","54725"
"2025-11-09","Sahil","26057"
"2025-11-10","Sahil","23447"
"2025-11-11","Sahil","22882"
"2025-11-12","Sahil","31845"
"2025-11-13","Sahil","31455"
"2025-11-14","Sahil","32539"
"2025-11-15","Sahil","25176"
"2025-11-16","Sahil","25413"
"2025-11-17","Sahil","31065"
"2025-11-18","Sahil","33016"
"2025-11-19","Sahil","32873"
"2025-11-20","Sahil","32340"
"2025-11-21","Sahil","33385"
"2025-11-22","Sahil","27480"
"2025-11-23","Sahil","24978"
"2025-11-24","Sahil","30761"
"2025-11-25","Sahil","31834"
"2025-11-26","Sahil","31549"
"2025-11-27","Sahil","31754"
"2025-11-28","Sahil","33797"
"2025-11-29","Sahil","28324"
"2025-11-30","Sahil","27740"
"2025-12-01","Sahil","33753"
"2025-12-02","Sahil","34958"
"2025-12-03","Sahil","34868"
"2025-12-04","Sahil","35987"
"2025-12-05","Sahil","31979"
"2025-12-06","Sahil","37775"
"2025-12-07","Sahil","31609"
"2025-12-08","Sahil","33453"
"2025-12-09","Sahil","35571"
"2025-12-10","Sahil","30031"
"2025-12-11","Sahil","34702"
"2025-12-12","Sahil","37725"
"2025-12-13","Sahil","39040"
"2025-12-14","Sahil","25425"
"2025-12-15","Sahil","32472"
"2025-12-16","Sahil","35455"
"2025-12-17","Sahil","37376"
"2025-12-18","Sahil","37386"
"2025-12-19","Sahil","39956"
"2025-12-20","Sahil","38817"
"2025-12-21","Sahil","36118"
"2025-12-22","Sahil","37475"
"2025-12-23","Sahil","39204"
"2025-12-24","Sahil","41324"
"2025-12-25","Sahil","32389"
"2025-12-26","Sahil","37874"
"2025-12-27","Sahil","36321"
"2025-12-28","Sahil","28422"
"2025-12-29","Sahil","41417"
"2025-12-30","Sahil","41318"
"2025-12-31","Sahil","39853"
"2025-01-01","Ulduz","3874"
"2025-01-02","Ulduz","4425"
"2025-01-03","Ulduz","5914"
"2025-01-04","Ulduz","6390"
"2025-01-05","Ulduz","4245"
"2025-01-06","Ulduz","9552"
"2025-01-07","Ulduz","9797"
"2025-01-08","Ulduz","9633"
"2025-01-09","Ulduz","9790"
"2025-01-10","Ulduz","10084"
"2025-01-11","Ulduz","7381"
"2025-01-12","Ulduz","4334"
"2025-01-13","Ulduz","10188"
"2025-01-14","Ulduz","9915"
"2025-01-15","Ulduz","9967"
"2025-01-16","Ulduz","9821"
"2025-01-17","Ulduz","10041"
"2025-01-18","Ulduz","7428"
"2025-01-19","Ulduz","4120"
"2025-01-20","Ulduz","6251"
"2025-01-21","Ulduz","10171"
"2025-01-22","Ulduz","10043"
"2025-01-23","Ulduz","9858"
"2025-01-24","Ulduz","10258"
"2025-01-25","Ulduz","7298"
"2025-01-26","Ulduz","4332"
"2025-01-27","Ulduz","9845"
"2025-01-28","Ulduz","9931"
"2025-01-29","Ulduz","6853"
"2025-01-30","Ulduz","10131"
"2025-01-31","Ulduz","10238"
"2025-02-01","Ulduz","7251"
"2025-02-02","Ulduz","4693"
"2025-02-03","Ulduz","9928"
"2025-02-04","Ulduz","9873"
"2025-02-05","Ulduz","9365"
"2025-02-06","Ulduz","9305"
"2025-02-07","Ulduz","8518"
"2025-02-08","Ulduz","5870"
"2025-02-09","Ulduz","3545"
"2025-02-10","Ulduz","9351"
"2025-02-11","Ulduz","9722"
"2025-02-12","Ulduz","9750"
"2025-02-13","Ulduz","9661"
"2025-02-14","Ulduz","10016"
"2025-02-15","Ulduz","7090"
"2025-02-16","Ulduz","4614"
"2025-02-17","Ulduz","10119"
"2025-02-18","Ulduz","10336"
"2025-02-19","Ulduz","10104"
"2025-02-20","Ulduz","9516"
"2025-02-21","Ulduz","8248"
"2025-02-22","Ulduz","5674"
"2025-02-23","Ulduz","4041"
"2025-02-24","Ulduz","7765"
"2025-02-25","Ulduz","9637"
"2025-02-26","Ulduz","9991"
"2025-02-27","Ulduz","9420"
"2025-02-28","Ulduz","10058"
"2025-03-01","Ulduz","5920"
"2025-03-02","Ulduz","4236"
"2025-03-03","Ulduz","10429"
"2025-03-04","Ulduz","10612"
"2025-03-05","Ulduz","10594"
"2025-03-06","Ulduz","10958"
"2025-03-07","Ulduz","11616"
"2025-03-08","Ulduz","7283"
"2025-03-09","Ulduz","4929"
"2025-03-10","Ulduz","10826"
"2025-03-11","Ulduz","11288"
"2025-03-12","Ulduz","10891"
"2025-03-13","Ulduz","10918"
"2025-03-14","Ulduz","10902"
"2025-03-15","Ulduz","7585"
"2025-03-16","Ulduz","5288"
"2025-03-17","Ulduz","10786"
"2025-03-18","Ulduz","10493"
"2025-03-19","Ulduz","9566"
"2025-03-20","Ulduz","3383"
"2025-03-21","Ulduz","3179"
"2025-03-22","Ulduz","4210"
"2025-03-23","Ulduz","7035"
"2025-03-24","Ulduz","5770"
"2025-03-25","Ulduz","9091"
"2025-03-26","Ulduz","11345"
"2025-03-27","Ulduz","7262"
"2025-03-28","Ulduz","7336"
"2025-03-29","Ulduz","6586"
"2025-03-30","Ulduz","4093"
"2025-03-31","Ulduz","5814"
"2025-04-01","Ulduz","10794"
"2025-04-02","Ulduz","11026"
"2025-04-03","Ulduz","11138"
"2025-04-04","Ulduz","10865"
"2025-04-05","Ulduz","7786"
"2025-04-06","Ulduz","5162"
"2025-04-07","Ulduz","11015"
"2025-04-08","Ulduz","11248"
"2025-04-09","Ulduz","10632"
"2025-04-10","Ulduz","10184"
"2025-04-11","Ulduz","10562"
"2025-04-12","Ulduz","7431"
"2025-04-13","Ulduz","4949"
"2025-04-14","Ulduz","9324"
"2025-04-15","Ulduz","10133"
"2025-04-16","Ulduz","8041"
"2025-04-17","Ulduz","9488"
"2025-04-18","Ulduz","10936"
"2025-04-19","Ulduz","7850"
"2025-04-20","Ulduz","5056"
"2025-04-21","Ulduz","10629"
"2025-04-22","Ulduz","10998"
"2025-04-23","Ulduz","11070"
"2025-04-24","Ulduz","10609"
"2025-04-25","Ulduz","10741"
"2025-04-26","Ulduz","7507"
"2025-04-27","Ulduz","4831"
"2025-04-28","Ulduz","9493"
"2025-04-29","Ulduz","10023"
"2025-04-30","Ulduz","10746"
"2025-05-01","Ulduz","10690"
"2025-05-02","Ulduz","10529"
"2025-05-03","Ulduz","7645"
"2025-05-04","Ulduz","5517"
"2025-05-05","Ulduz","10312"
"2025-05-06","Ulduz","10429"
"2025-05-07","Ulduz","10657"
"2025-05-08","Ulduz","10860"
"2025-05-09","Ulduz","7355"
"2025-05-10","Ulduz","7116"
"2025-05-11","Ulduz","4754"
"2025-05-12","Ulduz","10764"
"2025-05-13","Ulduz","10991"
"2025-05-14","Ulduz","10232"
"2025-05-15","Ulduz","10651"
"2025-05-16","Ulduz","10476"
"2025-05-17","Ulduz","7459"
"2025-05-18","Ulduz","4709"
"2025-05-19","Ulduz","10387"
"2025-05-20","Ulduz","10625"
"2025-05-21","Ulduz","10352"
"2025-05-22","Ulduz","10847"
"2025-05-23","Ulduz","10933"
